715,3,0.0001224090093030847
718,3,0.0001224090093030847
720,10,0.0004080300310102824
721,24,0.0009792720744246776
724,35,0.0014281051085359882
727,1,4.080300310102824e-05
729,2,8.160600620205648e-05
732,22,0.0008976660682226212
733,33,0.0013464991023339318
736,6,0.0002448180186061694
740,10,0.0004080300310102824
742,11,0.0004488330341113106
747,40,0.0016321201240411295
749,2,8.160600620205648e-05
752,5,0.0002040150155051412
753,2,8.160600620205648e-05
754,1,4.080300310102824e-05
755,38,0.001550514117839073
758,2,8.160600620205648e-05
759,3,0.0001224090093030847
761,2,8.160600620205648e-05
762,15,0.0006120450465154235
763,38,0.001550514117839073
764,63,0.002570589195364779
765,9,0.00036722702790925414
768,12,0.0004896360372123388
769,52,0.0021217561612534683
770,1,4.080300310102824e-05
772,3,0.0001224090093030847
774,27,0.0011016810837277623
778,2,8.160600620205648e-05
779,7,0.0002856210217071976
783,4,0.00016321201240411296
784,1,4.080300310102824e-05
786,11,0.0004488330341113106
787,12,0.0004896360372123388
788,20,0.0008160600620205648
789,5,0.0002040150155051412
792,1,4.080300310102824e-05
793,8,0.0003264240248082259
796,5,0.0002040150155051412
798,4,0.00016321201240411296
799,81,0.003305043251183287
802,2,8.160600620205648e-05
804,16,0.0006528480496164518
805,2,8.160600620205648e-05
806,1,4.080300310102824e-05
809,2,8.160600620205648e-05
810,4,0.00016321201240411296
815,4,0.00016321201240411296
816,225,0.009180675697731353
